case_date,case_weekday,case_week_ending,deprivation_lmm,cases,cases_per_100k,cases_mean7,cases_per_100k_mean7
2020-10-26,Monday,2020-11-01,Least deprived,0,0,1.1429,0.0755
2020-10-26,Monday,2020-11-01,Mid-range deprivation,1,0.0499,1.1429,0.057
2020-10-26,Monday,2020-11-01,Most deprived,0,0,0.2857,0.0182
2020-10-25,Sunday,2020-10-25,Least deprived,0,0,1.2857,0.0849
2020-10-25,Sunday,2020-10-25,Mid-range deprivation,0,0,1,0.0499
2020-10-25,Sunday,2020-10-25,Most deprived,0,0,0.2857,0.0182
2020-10-24,Saturday,2020-10-25,Least deprived,0,0,1.2857,0.0849
2020-10-24,Saturday,2020-10-25,Mid-range deprivation,0,0,1.1429,0.057
2020-10-24,Saturday,2020-10-25,Most deprived,0,0,0.2857,0.0182
2020-10-23,Friday,2020-10-25,Least deprived,3,0.1982,1.2857,0.0849
2020-10-23,Friday,2020-10-25,Mid-range deprivation,3,0.1496,1.4286,0.0712
2020-10-23,Friday,2020-10-25,Most deprived,1,0.0637,0.2857,0.0182
2020-10-22,Thursday,2020-10-25,Least deprived,1,0.0661,0.8571,0.0566
2020-10-22,Thursday,2020-10-25,Mid-range deprivation,1,0.0499,1,0.0499
2020-10-22,Thursday,2020-10-25,Most deprived,0,0,0.1429,0.0091
2020-10-21,Wednesday,2020-10-25,Least deprived,1,0.0661,0.8571,0.0566
2020-10-21,Wednesday,2020-10-25,Mid-range deprivation,3,0.1496,1.2857,0.0641
2020-10-21,Wednesday,2020-10-25,Most deprived,0,0,0.1429,0.0091
2020-10-20,Tuesday,2020-10-25,Least deprived,3,0.1982,0.7143,0.0472
2020-10-20,Tuesday,2020-10-25,Mid-range deprivation,0,0,0.8571,0.0427
2020-10-20,Tuesday,2020-10-25,Most deprived,1,0.0637,0.1429,0.0091
2020-10-19,Monday,2020-10-25,Least deprived,1,0.0661,0.2857,0.0189
2020-10-19,Monday,2020-10-25,Mid-range deprivation,0,0,1.1429,0.057
2020-10-19,Monday,2020-10-25,Most deprived,0,0,0,0
2020-10-18,Sunday,2020-10-18,Least deprived,0,0,0.1429,0.0094
2020-10-18,Sunday,2020-10-18,Mid-range deprivation,1,0.0499,1.2857,0.0641
2020-10-18,Sunday,2020-10-18,Most deprived,0,0,0,0
2020-10-17,Saturday,2020-10-18,Least deprived,0,0,0.1429,0.0094
2020-10-17,Saturday,2020-10-18,Mid-range deprivation,2,0.0997,1.1429,0.057
2020-10-17,Saturday,2020-10-18,Most deprived,0,0,0.4286,0.0273
2020-10-16,Friday,2020-10-18,Least deprived,0,0,0.1429,0.0094
2020-10-16,Friday,2020-10-18,Mid-range deprivation,0,0,0.8571,0.0427
2020-10-16,Friday,2020-10-18,Most deprived,0,0,0.4286,0.0273
2020-10-15,Thursday,2020-10-18,Least deprived,1,0.0661,0.1429,0.0094
2020-10-15,Thursday,2020-10-18,Mid-range deprivation,3,0.1496,1.1429,0.057
2020-10-15,Thursday,2020-10-18,Most deprived,0,0,0.4286,0.0273
2020-10-14,Wednesday,2020-10-18,Least deprived,0,0,0,0
2020-10-14,Wednesday,2020-10-18,Mid-range deprivation,0,0,0.7143,0.0356
2020-10-14,Wednesday,2020-10-18,Most deprived,0,0,0.5714,0.0364
2020-10-13,Tuesday,2020-10-18,Least deprived,0,0,0.1429,0.0094
2020-10-13,Tuesday,2020-10-18,Mid-range deprivation,2,0.0997,0.8571,0.0427
2020-10-13,Tuesday,2020-10-18,Most deprived,0,0,0.5714,0.0364
2020-10-12,Monday,2020-10-18,Least deprived,0,0,0.1429,0.0094
2020-10-12,Monday,2020-10-18,Mid-range deprivation,1,0.0499,0.5714,0.0285
2020-10-12,Monday,2020-10-18,Most deprived,0,0,0.8571,0.0546
2020-10-11,Sunday,2020-10-11,Least deprived,0,0,0.2857,0.0189
2020-10-11,Sunday,2020-10-11,Mid-range deprivation,0,0,0.4286,0.0214
2020-10-11,Sunday,2020-10-11,Most deprived,3,0.1912,1,0.0637
2020-10-10,Saturday,2020-10-11,Least deprived,0,0,0.4286,0.0283
2020-10-10,Saturday,2020-10-11,Mid-range deprivation,0,0,0.5714,0.0285
2020-10-10,Saturday,2020-10-11,Most deprived,0,0,0.5714,0.0364
2020-10-09,Friday,2020-10-11,Least deprived,0,0,0.5714,0.0377
2020-10-09,Friday,2020-10-11,Mid-range deprivation,2,0.0997,0.8571,0.0427
2020-10-09,Friday,2020-10-11,Most deprived,0,0,0.5714,0.0364
2020-10-08,Thursday,2020-10-11,Least deprived,0,0,0.5714,0.0377
2020-10-08,Thursday,2020-10-11,Mid-range deprivation,0,0,0.5714,0.0285
2020-10-08,Thursday,2020-10-11,Most deprived,1,0.0637,0.5714,0.0364
2020-10-07,Wednesday,2020-10-11,Least deprived,1,0.0661,0.7143,0.0472
2020-10-07,Wednesday,2020-10-11,Mid-range deprivation,1,0.0499,0.8571,0.0427
2020-10-07,Wednesday,2020-10-11,Most deprived,0,0,0.7143,0.0455
2020-10-06,Tuesday,2020-10-11,Least deprived,0,0,0.5714,0.0377
2020-10-06,Tuesday,2020-10-11,Mid-range deprivation,0,0,1,0.0499
2020-10-06,Tuesday,2020-10-11,Most deprived,2,0.1275,0.8571,0.0546
2020-10-05,Monday,2020-10-11,Least deprived,1,0.0661,0.5714,0.0377
2020-10-05,Monday,2020-10-11,Mid-range deprivation,0,0,1,0.0499
2020-10-05,Monday,2020-10-11,Most deprived,1,0.0637,0.5714,0.0364
2020-10-04,Sunday,2020-10-04,Least deprived,1,0.0661,0.4286,0.0283
2020-10-04,Sunday,2020-10-04,Mid-range deprivation,1,0.0499,1.1429,0.057
2020-10-04,Sunday,2020-10-04,Most deprived,0,0,0.4286,0.0273
2020-10-03,Saturday,2020-10-04,Least deprived,1,0.0661,0.2857,0.0189
2020-10-03,Saturday,2020-10-04,Mid-range deprivation,2,0.0997,1,0.0499
2020-10-03,Saturday,2020-10-04,Most deprived,0,0,0.7143,0.0455
2020-10-02,Friday,2020-10-04,Least deprived,0,0,0.1429,0.0094
2020-10-02,Friday,2020-10-04,Mid-range deprivation,0,0,0.7143,0.0356
2020-10-02,Friday,2020-10-04,Most deprived,0,0,0.7143,0.0455
2020-10-01,Thursday,2020-10-04,Least deprived,1,0.0661,0.2857,0.0189
2020-10-01,Thursday,2020-10-04,Mid-range deprivation,2,0.0997,0.7143,0.0356
2020-10-01,Thursday,2020-10-04,Most deprived,2,0.1275,0.7143,0.0455
2020-09-30,Wednesday,2020-10-04,Least deprived,0,0,0.1429,0.0094
2020-09-30,Wednesday,2020-10-04,Mid-range deprivation,2,0.0997,0.4286,0.0214
2020-09-30,Wednesday,2020-10-04,Most deprived,1,0.0637,0.5714,0.0364
2020-09-29,Tuesday,2020-10-04,Least deprived,0,0,0.4286,0.0283
2020-09-29,Tuesday,2020-10-04,Mid-range deprivation,0,0,0.2857,0.0142
2020-09-29,Tuesday,2020-10-04,Most deprived,0,0,0.4286,0.0273
2020-09-28,Monday,2020-10-04,Least deprived,0,0,0.4286,0.0283
2020-09-28,Monday,2020-10-04,Mid-range deprivation,1,0.0499,0.7143,0.0356
2020-09-28,Monday,2020-10-04,Most deprived,0,0,0.4286,0.0273
2020-09-27,Sunday,2020-09-27,Least deprived,0,0,0.4286,0.0283
2020-09-27,Sunday,2020-09-27,Mid-range deprivation,0,0,0.5714,0.0285
2020-09-27,Sunday,2020-09-27,Most deprived,2,0.1275,0.5714,0.0364
2020-09-26,Saturday,2020-09-27,Least deprived,0,0,0.4286,0.0283
2020-09-26,Saturday,2020-09-27,Mid-range deprivation,0,0,0.5714,0.0285
2020-09-26,Saturday,2020-09-27,Most deprived,0,0,0.2857,0.0182
2020-09-25,Friday,2020-09-27,Least deprived,1,0.0661,0.4286,0.0283
2020-09-25,Friday,2020-09-27,Mid-range deprivation,0,0,1,0.0499
2020-09-25,Friday,2020-09-27,Most deprived,0,0,0.2857,0.0182
2020-09-24,Thursday,2020-09-27,Least deprived,0,0,0.4286,0.0283
2020-09-24,Thursday,2020-09-27,Mid-range deprivation,0,0,1.1429,0.057
2020-09-24,Thursday,2020-09-27,Most deprived,1,0.0637,0.4286,0.0273
2020-09-23,Wednesday,2020-09-27,Least deprived,2,0.1321,0.4286,0.0283
2020-09-23,Wednesday,2020-09-27,Mid-range deprivation,1,0.0499,1.1429,0.057
2020-09-23,Wednesday,2020-09-27,Most deprived,0,0,0.2857,0.0182
2020-09-22,Tuesday,2020-09-27,Least deprived,0,0,0.2857,0.0189
2020-09-22,Tuesday,2020-09-27,Mid-range deprivation,3,0.1496,1.7143,0.0855
2020-09-22,Tuesday,2020-09-27,Most deprived,0,0,1,0.0637
2020-09-21,Monday,2020-09-27,Least deprived,0,0,0.2857,0.0189
2020-09-21,Monday,2020-09-27,Mid-range deprivation,0,0,1.2857,0.0641
2020-09-21,Monday,2020-09-27,Most deprived,1,0.0637,1,0.0637
2020-09-20,Sunday,2020-09-20,Least deprived,0,0,0.8571,0.0566
2020-09-20,Sunday,2020-09-20,Mid-range deprivation,0,0,1.4286,0.0712
2020-09-20,Sunday,2020-09-20,Most deprived,0,0,0.8571,0.0546
2020-09-19,Saturday,2020-09-20,Least deprived,0,0,0.8571,0.0566
2020-09-19,Saturday,2020-09-20,Mid-range deprivation,3,0.1496,1.4286,0.0712
2020-09-19,Saturday,2020-09-20,Most deprived,0,0,1,0.0637
2020-09-18,Friday,2020-09-20,Least deprived,1,0.0661,0.8571,0.0566
2020-09-18,Friday,2020-09-20,Mid-range deprivation,1,0.0499,1,0.0499
2020-09-18,Friday,2020-09-20,Most deprived,1,0.0637,1.1429,0.0728
2020-09-17,Thursday,2020-09-20,Least deprived,0,0,0.7143,0.0472
2020-09-17,Thursday,2020-09-20,Mid-range deprivation,0,0,0.8571,0.0427
2020-09-17,Thursday,2020-09-20,Most deprived,0,0,1.2857,0.082
2020-09-16,Wednesday,2020-09-20,Least deprived,1,0.0661,0.8571,0.0566
2020-09-16,Wednesday,2020-09-20,Mid-range deprivation,5,0.2494,0.8571,0.0427
2020-09-16,Wednesday,2020-09-20,Most deprived,5,0.3187,1.4286,0.0911
2020-09-15,Tuesday,2020-09-20,Least deprived,0,0,0.7143,0.0472
2020-09-15,Tuesday,2020-09-20,Mid-range deprivation,0,0,0.2857,0.0142
2020-09-15,Tuesday,2020-09-20,Most deprived,0,0,0.8571,0.0546
2020-09-14,Monday,2020-09-20,Least deprived,4,0.2642,0.7143,0.0472
2020-09-14,Monday,2020-09-20,Mid-range deprivation,1,0.0499,0.8571,0.0427
2020-09-14,Monday,2020-09-20,Most deprived,0,0,1.1429,0.0728
2020-09-13,Sunday,2020-09-13,Least deprived,0,0,0.2857,0.0189
2020-09-13,Sunday,2020-09-13,Mid-range deprivation,0,0,0.8571,0.0427
2020-09-13,Sunday,2020-09-13,Most deprived,1,0.0637,1.5714,0.1002
2020-09-12,Saturday,2020-09-13,Least deprived,0,0,0.2857,0.0189
2020-09-12,Saturday,2020-09-13,Mid-range deprivation,0,0,1,0.0499
2020-09-12,Saturday,2020-09-13,Most deprived,1,0.0637,1.7143,0.1093
2020-09-11,Friday,2020-09-13,Least deprived,0,0,0.2857,0.0189
2020-09-11,Friday,2020-09-13,Mid-range deprivation,0,0,1.1429,0.057
2020-09-11,Friday,2020-09-13,Most deprived,2,0.1275,2.4286,0.1548
2020-09-10,Thursday,2020-09-13,Least deprived,1,0.0661,0.5714,0.0377
2020-09-10,Thursday,2020-09-13,Mid-range deprivation,0,0,1.1429,0.057
2020-09-10,Thursday,2020-09-13,Most deprived,1,0.0637,2.5714,0.1639
2020-09-09,Wednesday,2020-09-13,Least deprived,0,0,0.5714,0.0377
2020-09-09,Wednesday,2020-09-13,Mid-range deprivation,1,0.0499,1.1429,0.057
2020-09-09,Wednesday,2020-09-13,Most deprived,1,0.0637,2.7143,0.173
2020-09-08,Tuesday,2020-09-13,Least deprived,0,0,0.5714,0.0377
2020-09-08,Tuesday,2020-09-13,Mid-range deprivation,4,0.1995,1.2857,0.0641
2020-09-08,Tuesday,2020-09-13,Most deprived,2,0.1275,2.8571,0.1821
2020-09-07,Monday,2020-09-13,Least deprived,1,0.0661,0.5714,0.0377
2020-09-07,Monday,2020-09-13,Mid-range deprivation,1,0.0499,1,0.0499
2020-09-07,Monday,2020-09-13,Most deprived,3,0.1912,3.1429,0.2003
2020-09-06,Sunday,2020-09-06,Least deprived,0,0,1,0.0661
2020-09-06,Sunday,2020-09-06,Mid-range deprivation,1,0.0499,1.5714,0.0784
2020-09-06,Sunday,2020-09-06,Most deprived,2,0.1275,3.2857,0.2094
2020-09-05,Saturday,2020-09-06,Least deprived,0,0,1,0.0661
2020-09-05,Saturday,2020-09-06,Mid-range deprivation,1,0.0499,1.7143,0.0855
2020-09-05,Saturday,2020-09-06,Most deprived,6,0.3824,3.4286,0.2185
2020-09-04,Friday,2020-09-06,Least deprived,2,0.1321,1,0.0661
2020-09-04,Friday,2020-09-06,Mid-range deprivation,0,0,2.1429,0.1069
2020-09-04,Friday,2020-09-06,Most deprived,3,0.1912,2.5714,0.1639
2020-09-03,Thursday,2020-09-06,Least deprived,1,0.0661,1.1429,0.0755
2020-09-03,Thursday,2020-09-06,Mid-range deprivation,0,0,3.4286,0.171
2020-09-03,Thursday,2020-09-06,Most deprived,2,0.1275,2.8571,0.1821
2020-09-02,Wednesday,2020-09-06,Least deprived,0,0,1,0.0661
2020-09-02,Wednesday,2020-09-06,Mid-range deprivation,2,0.0997,3.5714,0.1781
2020-09-02,Wednesday,2020-09-06,Most deprived,2,0.1275,3.2857,0.2094
2020-09-01,Tuesday,2020-09-06,Least deprived,0,0,1.2857,0.0849
2020-09-01,Tuesday,2020-09-06,Mid-range deprivation,2,0.0997,3.2857,0.1639
2020-09-01,Tuesday,2020-09-06,Most deprived,4,0.255,3.7143,0.2367
2020-08-31,Monday,2020-09-06,Least deprived,4,0.2642,1.4286,0.0944
2020-08-31,Monday,2020-09-06,Mid-range deprivation,5,0.2494,3,0.1496
2020-08-31,Monday,2020-09-06,Most deprived,4,0.255,3.4286,0.2185
2020-08-30,Sunday,2020-08-30,Least deprived,0,0,0.8571,0.0566
2020-08-30,Sunday,2020-08-30,Mid-range deprivation,2,0.0997,2.7143,0.1354
2020-08-30,Sunday,2020-08-30,Most deprived,3,0.1912,3.4286,0.2185
2020-08-29,Saturday,2020-08-30,Least deprived,0,0,1.1429,0.0755
2020-08-29,Saturday,2020-08-30,Mid-range deprivation,4,0.1995,2.7143,0.1354
2020-08-29,Saturday,2020-08-30,Most deprived,0,0,3.5714,0.2276
2020-08-28,Friday,2020-08-30,Least deprived,3,0.1982,1.1429,0.0755
2020-08-28,Friday,2020-08-30,Mid-range deprivation,9,0.4488,2.1429,0.1069
2020-08-28,Friday,2020-08-30,Most deprived,5,0.3187,3.8571,0.2459
2020-08-27,Thursday,2020-08-30,Least deprived,0,0,0.8571,0.0566
2020-08-27,Thursday,2020-08-30,Mid-range deprivation,1,0.0499,1.1429,0.057
2020-08-27,Thursday,2020-08-30,Most deprived,5,0.3187,3.7143,0.2367
2020-08-26,Wednesday,2020-08-30,Least deprived,2,0.1321,0.8571,0.0566
2020-08-26,Wednesday,2020-08-30,Mid-range deprivation,0,0,1.1429,0.057
2020-08-26,Wednesday,2020-08-30,Most deprived,5,0.3187,3.5714,0.2276
2020-08-25,Tuesday,2020-08-30,Least deprived,1,0.0661,0.5714,0.0377
2020-08-25,Tuesday,2020-08-30,Mid-range deprivation,0,0,1.1429,0.057
2020-08-25,Tuesday,2020-08-30,Most deprived,2,0.1275,3.4286,0.2185
2020-08-24,Monday,2020-08-30,Least deprived,0,0,0.5714,0.0377
2020-08-24,Monday,2020-08-30,Mid-range deprivation,3,0.1496,1.4286,0.0712
2020-08-24,Monday,2020-08-30,Most deprived,4,0.255,4.2857,0.2732
2020-08-23,Sunday,2020-08-23,Least deprived,2,0.1321,0.5714,0.0377
2020-08-23,Sunday,2020-08-23,Mid-range deprivation,2,0.0997,1.4286,0.0712
2020-08-23,Sunday,2020-08-23,Most deprived,4,0.255,4.4286,0.2823
2020-08-22,Saturday,2020-08-23,Least deprived,0,0,0.5714,0.0377
2020-08-22,Saturday,2020-08-23,Mid-range deprivation,0,0,2.2857,0.114
2020-08-22,Saturday,2020-08-23,Most deprived,2,0.1275,4.1429,0.2641
2020-08-21,Friday,2020-08-23,Least deprived,1,0.0661,0.8571,0.0566
2020-08-21,Friday,2020-08-23,Mid-range deprivation,2,0.0997,2.8571,0.1425
2020-08-21,Friday,2020-08-23,Most deprived,4,0.255,5,0.3187
2020-08-20,Thursday,2020-08-23,Least deprived,0,0,0.7143,0.0472
2020-08-20,Thursday,2020-08-23,Mid-range deprivation,1,0.0499,3,0.1496
2020-08-20,Thursday,2020-08-23,Most deprived,4,0.255,4.7143,0.3005
2020-08-19,Wednesday,2020-08-23,Least deprived,0,0,0.8571,0.0566
2020-08-19,Wednesday,2020-08-23,Mid-range deprivation,0,0,3.2857,0.1639
2020-08-19,Wednesday,2020-08-23,Most deprived,4,0.255,5.1429,0.3278
2020-08-18,Tuesday,2020-08-23,Least deprived,1,0.0661,0.8571,0.0566
2020-08-18,Tuesday,2020-08-23,Mid-range deprivation,2,0.0997,3.8571,0.1924
2020-08-18,Tuesday,2020-08-23,Most deprived,8,0.5099,6.1429,0.3915
2020-08-17,Monday,2020-08-23,Least deprived,0,0,0.7143,0.0472
2020-08-17,Monday,2020-08-23,Mid-range deprivation,3,0.1496,4.1429,0.2066
2020-08-17,Monday,2020-08-23,Most deprived,5,0.3187,5,0.3187
2020-08-16,Sunday,2020-08-16,Least deprived,2,0.1321,0.7143,0.0472
2020-08-16,Sunday,2020-08-16,Mid-range deprivation,8,0.399,3.7143,0.1852
2020-08-16,Sunday,2020-08-16,Most deprived,2,0.1275,4.2857,0.2732
2020-08-15,Saturday,2020-08-16,Least deprived,2,0.1321,0.4286,0.0283
2020-08-15,Saturday,2020-08-16,Mid-range deprivation,4,0.1995,2.5714,0.1282
2020-08-15,Saturday,2020-08-16,Most deprived,8,0.5099,4,0.255
2020-08-14,Friday,2020-08-16,Least deprived,0,0,0.1429,0.0094
2020-08-14,Friday,2020-08-16,Mid-range deprivation,3,0.1496,2,0.0997
2020-08-14,Friday,2020-08-16,Most deprived,2,0.1275,2.8571,0.1821
2020-08-13,Thursday,2020-08-16,Least deprived,1,0.0661,0.1429,0.0094
2020-08-13,Thursday,2020-08-16,Mid-range deprivation,3,0.1496,1.5714,0.0784
2020-08-13,Thursday,2020-08-16,Most deprived,7,0.4462,2.5714,0.1639
2020-08-12,Wednesday,2020-08-16,Least deprived,0,0,0,0
2020-08-12,Wednesday,2020-08-16,Mid-range deprivation,4,0.1995,1.1429,0.057
2020-08-12,Wednesday,2020-08-16,Most deprived,11,0.7011,1.5714,0.1002
2020-08-11,Tuesday,2020-08-16,Least deprived,0,0,0,0
2020-08-11,Tuesday,2020-08-16,Mid-range deprivation,4,0.1995,0.5714,0.0285
2020-08-11,Tuesday,2020-08-16,Most deprived,0,0,0,0
2020-08-10,Monday,2020-08-16,Least deprived,0,0,0.1429,0.0094
2020-08-10,Monday,2020-08-16,Mid-range deprivation,0,0,0.1429,0.0071
2020-08-10,Monday,2020-08-16,Most deprived,0,0,0,0
2020-08-09,Sunday,2020-08-09,Least deprived,0,0,0.1429,0.0094
2020-08-09,Sunday,2020-08-09,Mid-range deprivation,0,0,0.1429,0.0071
2020-08-09,Sunday,2020-08-09,Most deprived,0,0,0,0
2020-08-08,Saturday,2020-08-09,Least deprived,0,0,0.1429,0.0094
2020-08-08,Saturday,2020-08-09,Mid-range deprivation,0,0,0.4286,0.0214
2020-08-08,Saturday,2020-08-09,Most deprived,0,0,0.1429,0.0091
2020-08-07,Friday,2020-08-09,Least deprived,0,0,0.2857,0.0189
2020-08-07,Friday,2020-08-09,Mid-range deprivation,0,0,0.5714,0.0285
2020-08-07,Friday,2020-08-09,Most deprived,0,0,0.1429,0.0091
2020-08-06,Thursday,2020-08-09,Least deprived,0,0,0.2857,0.0189
2020-08-06,Thursday,2020-08-09,Mid-range deprivation,0,0,0.8571,0.0427
2020-08-06,Thursday,2020-08-09,Most deprived,0,0,0.1429,0.0091
2020-08-05,Wednesday,2020-08-09,Least deprived,0,0,0.2857,0.0189
2020-08-05,Wednesday,2020-08-09,Mid-range deprivation,0,0,0.8571,0.0427
2020-08-05,Wednesday,2020-08-09,Most deprived,0,0,0.1429,0.0091
2020-08-04,Tuesday,2020-08-09,Least deprived,1,0.0661,0.2857,0.0189
2020-08-04,Tuesday,2020-08-09,Mid-range deprivation,1,0.0499,1,0.0499
2020-08-04,Tuesday,2020-08-09,Most deprived,0,0,0.1429,0.0091
2020-08-03,Monday,2020-08-09,Least deprived,0,0,0.1429,0.0094
2020-08-03,Monday,2020-08-09,Mid-range deprivation,0,0,0.8571,0.0427
2020-08-03,Monday,2020-08-09,Most deprived,0,0,0.1429,0.0091
2020-08-02,Sunday,2020-08-02,Least deprived,0,0,0.1429,0.0094
2020-08-02,Sunday,2020-08-02,Mid-range deprivation,2,0.0997,0.8571,0.0427
2020-08-02,Sunday,2020-08-02,Most deprived,1,0.0637,0.4286,0.0273
2020-08-01,Saturday,2020-08-02,Least deprived,1,0.0661,0.1429,0.0094
2020-08-01,Saturday,2020-08-02,Mid-range deprivation,1,0.0499,0.5714,0.0285
2020-08-01,Saturday,2020-08-02,Most deprived,0,0,0.2857,0.0182
2020-07-31,Friday,2020-08-02,Least deprived,0,0,0,0
2020-07-31,Friday,2020-08-02,Mid-range deprivation,2,0.0997,0.4286,0.0214
2020-07-31,Friday,2020-08-02,Most deprived,0,0,0.2857,0.0182
2020-07-30,Thursday,2020-08-02,Least deprived,0,0,0,0
2020-07-30,Thursday,2020-08-02,Mid-range deprivation,0,0,0.1429,0.0071
2020-07-30,Thursday,2020-08-02,Most deprived,0,0,0.2857,0.0182
2020-07-29,Wednesday,2020-08-02,Least deprived,0,0,0,0
2020-07-29,Wednesday,2020-08-02,Mid-range deprivation,1,0.0499,0.1429,0.0071
2020-07-29,Wednesday,2020-08-02,Most deprived,0,0,0.2857,0.0182
2020-07-28,Tuesday,2020-08-02,Least deprived,0,0,0,0
2020-07-28,Tuesday,2020-08-02,Mid-range deprivation,0,0,0,0
2020-07-28,Tuesday,2020-08-02,Most deprived,0,0,0.2857,0.0182
2020-07-27,Monday,2020-08-02,Least deprived,0,0,0,0
2020-07-27,Monday,2020-08-02,Mid-range deprivation,0,0,0,0
2020-07-27,Monday,2020-08-02,Most deprived,2,0.1275,0.2857,0.0182
2020-07-26,Sunday,2020-07-26,Least deprived,0,0,0,0
2020-07-26,Sunday,2020-07-26,Mid-range deprivation,0,0,0.1429,0.0071
2020-07-26,Sunday,2020-07-26,Most deprived,0,0,0,0
2020-07-25,Saturday,2020-07-26,Least deprived,0,0,0,0
2020-07-25,Saturday,2020-07-26,Mid-range deprivation,0,0,0.1429,0.0071
2020-07-25,Saturday,2020-07-26,Most deprived,0,0,0.1429,0.0091
2020-07-24,Friday,2020-07-26,Least deprived,0,0,0.1429,0.0094
2020-07-24,Friday,2020-07-26,Mid-range deprivation,0,0,0.1429,0.0071
2020-07-24,Friday,2020-07-26,Most deprived,0,0,0.1429,0.0091
2020-07-23,Thursday,2020-07-26,Least deprived,0,0,0.2857,0.0189
2020-07-23,Thursday,2020-07-26,Mid-range deprivation,0,0,0.1429,0.0071
2020-07-23,Thursday,2020-07-26,Most deprived,0,0,0.2857,0.0182
2020-07-22,Wednesday,2020-07-26,Least deprived,0,0,0.2857,0.0189
2020-07-22,Wednesday,2020-07-26,Mid-range deprivation,0,0,0.1429,0.0071
2020-07-22,Wednesday,2020-07-26,Most deprived,0,0,0.4286,0.0273
2020-07-21,Tuesday,2020-07-26,Least deprived,0,0,0.2857,0.0189
2020-07-21,Tuesday,2020-07-26,Mid-range deprivation,0,0,0.1429,0.0071
2020-07-21,Tuesday,2020-07-26,Most deprived,0,0,0.4286,0.0273
2020-07-20,Monday,2020-07-26,Least deprived,0,0,0.5714,0.0377
2020-07-20,Monday,2020-07-26,Mid-range deprivation,1,0.0499,0.1429,0.0071
2020-07-20,Monday,2020-07-26,Most deprived,0,0,0.5714,0.0364
2020-07-19,Sunday,2020-07-19,Least deprived,0,0,0.5714,0.0377
2020-07-19,Sunday,2020-07-19,Mid-range deprivation,0,0,0.1429,0.0071
2020-07-19,Sunday,2020-07-19,Most deprived,1,0.0637,0.5714,0.0364
2020-07-18,Saturday,2020-07-19,Least deprived,1,0.0661,0.5714,0.0377
2020-07-18,Saturday,2020-07-19,Mid-range deprivation,0,0,0.1429,0.0071
2020-07-18,Saturday,2020-07-19,Most deprived,0,0,0.4286,0.0273
2020-07-17,Friday,2020-07-19,Least deprived,1,0.0661,0.5714,0.0377
2020-07-17,Friday,2020-07-19,Mid-range deprivation,0,0,0.1429,0.0071
2020-07-17,Friday,2020-07-19,Most deprived,1,0.0637,0.4286,0.0273
2020-07-16,Thursday,2020-07-19,Least deprived,0,0,0.4286,0.0283
2020-07-16,Thursday,2020-07-19,Mid-range deprivation,0,0,0.1429,0.0071
2020-07-16,Thursday,2020-07-19,Most deprived,1,0.0637,0.2857,0.0182
2020-07-15,Wednesday,2020-07-19,Least deprived,0,0,0.5714,0.0377
2020-07-15,Wednesday,2020-07-19,Mid-range deprivation,0,0,0.2857,0.0142
2020-07-15,Wednesday,2020-07-19,Most deprived,0,0,0.2857,0.0182
2020-07-14,Tuesday,2020-07-19,Least deprived,2,0.1321,0.7143,0.0472
2020-07-14,Tuesday,2020-07-19,Mid-range deprivation,0,0,0.2857,0.0142
2020-07-14,Tuesday,2020-07-19,Most deprived,1,0.0637,0.4286,0.0273
2020-07-13,Monday,2020-07-19,Least deprived,0,0,0.5714,0.0377
2020-07-13,Monday,2020-07-19,Mid-range deprivation,1,0.0499,0.4286,0.0214
2020-07-13,Monday,2020-07-19,Most deprived,0,0,0.2857,0.0182
2020-07-12,Sunday,2020-07-12,Least deprived,0,0,0.8571,0.0566
2020-07-12,Sunday,2020-07-12,Mid-range deprivation,0,0,0.4286,0.0214
2020-07-12,Sunday,2020-07-12,Most deprived,0,0,0.2857,0.0182
2020-07-11,Saturday,2020-07-12,Least deprived,1,0.0661,1.1429,0.0755
2020-07-11,Saturday,2020-07-12,Mid-range deprivation,0,0,0.5714,0.0285
2020-07-11,Saturday,2020-07-12,Most deprived,0,0,0.2857,0.0182
2020-07-10,Friday,2020-07-12,Least deprived,0,0,1,0.0661
2020-07-10,Friday,2020-07-12,Mid-range deprivation,0,0,0.5714,0.0285
2020-07-10,Friday,2020-07-12,Most deprived,0,0,0.2857,0.0182
2020-07-09,Thursday,2020-07-12,Least deprived,1,0.0661,1,0.0661
2020-07-09,Thursday,2020-07-12,Mid-range deprivation,1,0.0499,0.5714,0.0285
2020-07-09,Thursday,2020-07-12,Most deprived,1,0.0637,0.2857,0.0182
2020-07-08,Wednesday,2020-07-12,Least deprived,1,0.0661,0.8571,0.0566
2020-07-08,Wednesday,2020-07-12,Mid-range deprivation,0,0,0.5714,0.0285
2020-07-08,Wednesday,2020-07-12,Most deprived,1,0.0637,0.1429,0.0091
2020-07-07,Tuesday,2020-07-12,Least deprived,1,0.0661,0.7143,0.0472
2020-07-07,Tuesday,2020-07-12,Mid-range deprivation,1,0.0499,0.5714,0.0285
2020-07-07,Tuesday,2020-07-12,Most deprived,0,0,0.1429,0.0091
2020-07-06,Monday,2020-07-12,Least deprived,2,0.1321,0.5714,0.0377
2020-07-06,Monday,2020-07-12,Mid-range deprivation,1,0.0499,0.4286,0.0214
2020-07-06,Monday,2020-07-12,Most deprived,0,0,0.1429,0.0091
