case_date,case_weekday,case_week_ending,ethnicity_mpao,cases,cases_per_100k,cases_mean7,cases_per_100k_mean7
2022-06-04,Saturday,2022-06-05,Maori,390,48.6266,686.7143,85.622
2022-06-04,Saturday,2022-06-05,Pacific peoples,151,38.6219,274.8571,70.3013
2022-06-04,Saturday,2022-06-05,Asian,642,76.9733,948.5714,113.7301
2022-06-04,Saturday,2022-06-05,European or Other,3316,104.6916,5009,158.1424
2022-06-03,Friday,2022-06-05,Maori,650,81.0443,691.4286,86.2098
2022-06-03,Friday,2022-06-05,Pacific peoples,252,64.4551,282,72.1283
2022-06-03,Friday,2022-06-05,Asian,883,105.8683,956.7143,114.7064
2022-06-03,Friday,2022-06-05,European or Other,4680,147.7553,5049.5714,159.4233
2022-06-02,Thursday,2022-06-05,Maori,674,84.0368,695.1429,86.6729
2022-06-02,Thursday,2022-06-05,Pacific peoples,259,66.2455,283.4286,72.4937
2022-06-02,Thursday,2022-06-05,Asian,919,110.1846,967.2857,115.9739
2022-06-02,Thursday,2022-06-05,European or Other,4536,143.209,5036.4286,159.0084
2022-06-01,Wednesday,2022-06-05,Maori,761,94.8842,695.1429,86.6729
2022-06-01,Wednesday,2022-06-05,Pacific peoples,339,86.7074,292.4286,74.7957
2022-06-01,Wednesday,2022-06-05,Asian,1012,121.3349,984.4286,118.0292
2022-06-01,Wednesday,2022-06-05,European or Other,5963,188.2618,5106.5714,161.2229
2022-05-31,Tuesday,2022-06-05,Maori,843,105.1083,708.4286,88.3294
2022-05-31,Tuesday,2022-06-05,Pacific peoples,326,83.3824,296.1429,75.7457
2022-05-31,Tuesday,2022-06-05,Asian,1136,136.202,995.5714,119.3652
2022-05-31,Tuesday,2022-06-05,European or Other,6107,192.8081,5036,158.9949
2022-05-30,Monday,2022-06-05,Maori,942,117.452,710.2857,88.561
2022-05-30,Monday,2022-06-05,Pacific peoples,372,95.148,306.2857,78.34
2022-05-30,Monday,2022-06-05,Asian,1205,144.4749,991.2857,118.8514
2022-05-30,Monday,2022-06-05,European or Other,6129,193.5027,5016,158.3634
2022-05-29,Sunday,2022-05-29,Maori,547,68.2019,713.2857,88.935
2022-05-29,Sunday,2022-05-29,Pacific peoples,225,57.5492,311.1429,79.5823
2022-05-29,Sunday,2022-05-29,Asian,843,101.0725,987,118.3375
2022-05-29,Sunday,2022-05-29,European or Other,4332,136.7684,5007.8571,158.1063
2022-05-28,Saturday,2022-05-29,Maori,423,52.7412,719.4286,89.701
2022-05-28,Saturday,2022-05-29,Pacific peoples,201,51.4106,311.1429,79.5823
2022-05-28,Saturday,2022-05-29,Asian,699,83.8074,1002.7143,120.2216
2022-05-28,Saturday,2022-05-29,European or Other,3600,113.658,5009.7143,158.165
2022-05-27,Friday,2022-05-29,Maori,676,84.2861,730.1429,91.0369
2022-05-27,Friday,2022-05-29,Pacific peoples,262,67.0128,308.7143,78.9611
2022-05-27,Friday,2022-05-29,Asian,957,114.7406,1013.7143,121.5405
2022-05-27,Friday,2022-05-29,European or Other,4588,144.8508,5017,158.395
2022-05-26,Thursday,2022-05-29,Maori,674,84.0368,737,91.8918
2022-05-26,Thursday,2022-05-29,Pacific peoples,322,82.3593,312.7143,79.9842
2022-05-26,Thursday,2022-05-29,Asian,1039,124.5721,1019,122.1742
2022-05-26,Thursday,2022-05-29,European or Other,5027,158.7107,5047.5714,159.3602
2022-05-25,Wednesday,2022-05-29,Maori,854,106.4798,762.7143,95.098
2022-05-25,Wednesday,2022-05-29,Pacific peoples,365,93.3575,322.2857,82.4323
2022-05-25,Wednesday,2022-05-29,Asian,1090,130.6868,1047,125.5313
2022-05-25,Wednesday,2022-05-29,European or Other,5469,172.6654,5118.5714,161.6018
2022-05-24,Tuesday,2022-05-29,Maori,856,106.7292,790.2857,98.5357
2022-05-24,Tuesday,2022-05-29,Pacific peoples,397,101.5423,330.1429,84.442
2022-05-24,Tuesday,2022-05-29,Asian,1106,132.6052,1099.2857,131.8001
2022-05-24,Tuesday,2022-05-29,European or Other,5967,188.3881,5247.4286,165.67
2022-05-23,Monday,2022-05-29,Maori,963,120.0703,822.2857,102.5256
2022-05-23,Monday,2022-05-29,Pacific peoples,406,103.8443,335.5714,85.8305
2022-05-23,Monday,2022-05-29,Asian,1175,140.878,1136.5714,136.2706
2022-05-23,Monday,2022-05-29,European or Other,6072,191.7031,5370.1429,169.5443
2022-05-22,Sunday,2022-05-22,Maori,590,73.5633,859.2857,107.1388
2022-05-22,Sunday,2022-05-22,Pacific peoples,225,57.5492,351.8571,89.9959
2022-05-22,Sunday,2022-05-22,Asian,953,114.261,1179.2857,141.3918
2022-05-22,Sunday,2022-05-22,European or Other,4345,137.1788,5476.7143,172.9089
2022-05-21,Saturday,2022-05-22,Maori,498,62.0924,884.1429,110.2381
2022-05-21,Saturday,2022-05-22,Pacific peoples,184,47.0624,364.8571,93.321
2022-05-21,Saturday,2022-05-22,Asian,776,93.0394,1184.8571,142.0598
2022-05-21,Saturday,2022-05-22,European or Other,3651,115.2681,5586.1429,176.3638
2022-05-20,Friday,2022-05-22,Maori,724,90.2709,898.1429,111.9837
2022-05-20,Friday,2022-05-22,Pacific peoples,290,74.1745,374.2857,95.7326
2022-05-20,Friday,2022-05-22,Asian,994,119.1768,1198.2857,143.6699
2022-05-20,Friday,2022-05-22,European or Other,4802,151.6071,5656.2857,178.5783
2022-05-19,Thursday,2022-05-22,Maori,854,106.4798,913.5714,113.9074
2022-05-19,Thursday,2022-05-22,Pacific peoples,389,99.4961,383.8571,98.1807
2022-05-19,Thursday,2022-05-22,Asian,1235,148.0718,1217.4286,145.965
2022-05-19,Thursday,2022-05-22,European or Other,5524,174.4018,5664.7143,178.8444
2022-05-18,Wednesday,2022-05-22,Maori,1047,130.5437,918,114.4596
2022-05-18,Wednesday,2022-05-22,Pacific peoples,420,107.4251,384,98.2173
2022-05-18,Wednesday,2022-05-22,Asian,1456,174.5688,1205.1429,144.492
2022-05-18,Wednesday,2022-05-22,European or Other,6371,201.143,5611.8571,177.1756
2022-05-17,Tuesday,2022-05-22,Maori,1080,134.6583,928.2857,115.742
2022-05-17,Tuesday,2022-05-22,Pacific peoples,435,111.2617,390.5714,99.8981
2022-05-17,Tuesday,2022-05-22,Asian,1367,163.8981,1208.8571,144.9373
2022-05-17,Tuesday,2022-05-22,European or Other,6826,215.5081,5630.5714,177.7665
2022-05-16,Monday,2022-05-22,Maori,1222,152.3634,912.4286,113.7649
2022-05-16,Monday,2022-05-22,Pacific peoples,520,133.0025,386,98.7288
2022-05-16,Monday,2022-05-22,Asian,1474,176.727,1178,141.2377
2022-05-16,Monday,2022-05-22,European or Other,6818,215.2556,5456.7143,172.2775
2022-05-15,Sunday,2022-05-15,Maori,764,95.2583,904.2857,112.7496
2022-05-15,Sunday,2022-05-15,Pacific peoples,316,80.8246,385.7143,98.6557
2022-05-15,Sunday,2022-05-15,Asian,992,118.937,1152.1429,138.1375
2022-05-15,Sunday,2022-05-15,European or Other,5111,161.3627,5399.2857,170.4644
2022-05-14,Saturday,2022-05-15,Maori,596,74.3114,897.1429,111.859
2022-05-14,Saturday,2022-05-15,Pacific peoples,250,63.9435,380.4286,97.3038
2022-05-14,Saturday,2022-05-15,Asian,870,104.3097,1136.2857,136.2363
2022-05-14,Saturday,2022-05-15,European or Other,4142,130.7698,5328.4286,168.2273
2022-05-13,Friday,2022-05-15,Maori,832,103.7368,904.1429,112.7318
2022-05-13,Friday,2022-05-15,Pacific peoples,357,91.3114,381.8571,97.6692
2022-05-13,Friday,2022-05-15,Asian,1128,135.2429,1141.4286,136.8529
2022-05-13,Friday,2022-05-15,European or Other,4861,153.4698,5301.1429,167.3659
2022-05-12,Thursday,2022-05-15,Maori,885,110.345,908,113.2127
2022-05-12,Thursday,2022-05-15,Pacific peoples,390,99.7519,381.1429,97.4865
2022-05-12,Thursday,2022-05-15,Asian,1149,137.7607,1122.1429,134.5406
2022-05-12,Thursday,2022-05-15,European or Other,5154,162.7203,5273.7143,166.4999
2022-05-11,Wednesday,2022-05-15,Maori,1119,139.521,909.4286,113.3908
2022-05-11,Wednesday,2022-05-15,Pacific peoples,466,119.1907,376.8571,96.3903
2022-05-11,Wednesday,2022-05-15,Asian,1482,177.6861,1119.8571,134.2666
2022-05-11,Wednesday,2022-05-15,European or Other,6502,205.2789,5268.4286,166.333
2022-05-10,Tuesday,2022-05-15,Maori,969,120.8184,903.5714,112.6606
2022-05-10,Tuesday,2022-05-15,Pacific peoples,403,103.077,371,94.8922
2022-05-10,Tuesday,2022-05-15,Asian,1151,138.0005,1090,130.6868
2022-05-10,Tuesday,2022-05-15,European or Other,5609,177.0854,5202.5714,164.2538
2022-05-09,Monday,2022-05-15,Maori,1165,145.2564,920,114.7089
2022-05-09,Monday,2022-05-15,Pacific peoples,518,132.491,372.8571,95.3672
2022-05-09,Monday,2022-05-15,Asian,1293,155.0257,1093.7143,131.1322
2022-05-09,Monday,2022-05-15,European or Other,6416,202.5637,5271.1429,166.4187
2022-05-08,Sunday,2022-05-08,Maori,714,89.0241,933.2857,116.3654
2022-05-08,Sunday,2022-05-08,Pacific peoples,279,71.361,381.2857,97.523
2022-05-08,Sunday,2022-05-08,Asian,881,105.6285,1102.1429,132.1427
2022-05-08,Sunday,2022-05-08,European or Other,4615,145.7032,5223.8571,164.9258
2022-05-07,Saturday,2022-05-08,Maori,645,80.4209,941.7143,117.4163
2022-05-07,Saturday,2022-05-08,Pacific peoples,260,66.5013,385.7143,98.6557
2022-05-07,Saturday,2022-05-08,Asian,906,108.6259,1117.2857,133.9583
2022-05-07,Saturday,2022-05-08,European or Other,3951,124.7396,5234.5714,165.2641
2022-05-06,Friday,2022-05-08,Maori,859,107.1032,946.2857,117.9863
2022-05-06,Friday,2022-05-08,Pacific peoples,352,90.0325,382.5714,97.8519
2022-05-06,Friday,2022-05-08,Asian,993,119.0569,1114.8571,133.6671
2022-05-06,Friday,2022-05-08,European or Other,4669,147.4081,5238,165.3723
2022-05-05,Thursday,2022-05-08,Maori,895,111.5918,951.8571,118.681
2022-05-05,Thursday,2022-05-08,Pacific peoples,360,92.0787,382.7143,97.8884
2022-05-05,Thursday,2022-05-08,Asian,1133,135.8424,1119,134.1638
2022-05-05,Thursday,2022-05-08,European or Other,5117,161.5522,5270.2857,166.3916
2022-05-04,Wednesday,2022-05-08,Maori,1078,134.4089,970.8571,121.05
2022-05-04,Wednesday,2022-05-08,Pacific peoples,425,108.704,386.1429,98.7653
2022-05-04,Wednesday,2022-05-08,Asian,1273,152.6278,1138.7143,136.5275
2022-05-04,Wednesday,2022-05-08,European or Other,6041,190.7244,5350.4286,168.9219
2022-05-03,Tuesday,2022-05-08,Maori,1084,135.157,984.5714,122.7599
2022-05-03,Tuesday,2022-05-08,Pacific peoples,416,106.402,394.8571,100.9942
2022-05-03,Tuesday,2022-05-08,Asian,1177,141.1178,1140.5714,136.7501
2022-05-03,Tuesday,2022-05-08,European or Other,6089,192.2398,5377.4286,169.7743
2022-05-02,Monday,2022-05-08,Maori,1258,156.852,1032.7143,128.7626
2022-05-02,Monday,2022-05-08,Pacific peoples,577,147.5817,412.7143,105.5616
2022-05-02,Monday,2022-05-08,Asian,1352,162.0996,1159.8571,139.0624
2022-05-02,Monday,2022-05-08,European or Other,6085,192.1135,5465.2857,172.5481
2022-05-01,Sunday,2022-05-01,Maori,773,96.3804,968.8571,120.8006
2022-05-01,Sunday,2022-05-01,Pacific peoples,310,79.29,374.5714,95.8057
2022-05-01,Sunday,2022-05-01,Asian,987,118.3375,1098.1429,131.6631
2022-05-01,Sunday,2022-05-01,European or Other,4690,148.0711,5232.7143,165.2055
2022-04-30,Saturday,2022-05-01,Maori,677,84.4108,963.2857,120.1059
2022-04-30,Saturday,2022-05-01,Pacific peoples,238,60.8742,366.1429,93.6499
2022-04-30,Saturday,2022-05-01,Asian,889,106.5877,1065,127.6894
2022-04-30,Saturday,2022-05-01,European or Other,3975,125.4973,5135.5714,162.1385
2022-04-29,Friday,2022-05-01,Maori,898,111.9659,961.2857,119.8566
2022-04-29,Friday,2022-05-01,Pacific peoples,353,90.2883,377,96.4268
2022-04-29,Friday,2022-05-01,Asian,1022,122.5339,1059.7143,127.0557
2022-04-29,Friday,2022-05-01,European or Other,4895,154.5433,5122.5714,161.7281
2022-04-28,Thursday,2022-05-01,Maori,1028,128.1748,1006.8571,125.5386
2022-04-28,Thursday,2022-05-01,Pacific peoples,384,98.2173,394.5714,100.9212
2022-04-28,Thursday,2022-05-01,Asian,1271,152.388,1083.2857,129.8818
2022-04-28,Thursday,2022-05-01,European or Other,5678,179.2639,5156.7143,162.806
2022-04-27,Wednesday,2022-05-01,Maori,1174,146.3786,1069.1429,133.3046
2022-04-27,Wednesday,2022-05-01,Pacific peoples,486,124.3062,406.8571,104.0635
2022-04-27,Wednesday,2022-05-01,Asian,1286,154.1865,1090.4286,130.7382
2022-04-27,Wednesday,2022-05-01,European or Other,6230,196.6914,5231.8571,165.1784
2022-04-26,Tuesday,2022-05-01,Maori,1421,177.1754,1127.7143,140.6075
2022-04-26,Tuesday,2022-05-01,Pacific peoples,541,138.3738,411.8571,105.3424
2022-04-26,Tuesday,2022-05-01,Asian,1312,157.3038,1098.8571,131.7488
2022-04-26,Tuesday,2022-05-01,European or Other,6704,211.6564,5328.2857,168.2228
2022-04-25,Monday,2022-05-01,Maori,811,101.1184,1185.5714,147.8213
2022-04-25,Monday,2022-05-01,Pacific peoples,310,79.29,419.5714,107.3155
2022-04-25,Monday,2022-05-01,Asian,920,110.3045,1120.7143,134.3694
2022-04-25,Monday,2022-05-01,European or Other,4457,140.7149,5430.8571,171.4612
2022-04-24,Sunday,2022-04-24,Maori,734,91.5178,1247.1429,155.4983
2022-04-24,Sunday,2022-04-24,Pacific peoples,251,64.1993,432.5714,110.6406
2022-04-24,Sunday,2022-04-24,Asian,755,90.5216,1141.8571,136.9043
2022-04-24,Sunday,2022-04-24,European or Other,4010,126.6023,5605.4286,176.9727
2022-04-23,Saturday,2022-04-24,Maori,663,82.6652,1268.2857,158.1344
2022-04-23,Saturday,2022-04-24,Pacific peoples,314,80.3131,433.8571,110.9694
2022-04-23,Saturday,2022-04-24,Asian,852,102.1515,1142.7143,137.0071
2022-04-23,Saturday,2022-04-24,European or Other,3884,122.6243,5659.1429,178.6685
2022-04-22,Friday,2022-04-24,Maori,1217,151.74,1292,161.0912
2022-04-22,Friday,2022-04-24,Pacific peoples,476,121.7485,426.1429,108.9963
2022-04-22,Friday,2022-04-24,Asian,1187,142.3168,1126,135.0031
2022-04-22,Friday,2022-04-24,European or Other,5134,162.0889,5694.5714,179.7871
2022-04-21,Thursday,2022-04-24,Maori,1464,182.5368,1228,153.1115
2022-04-21,Thursday,2022-04-24,Pacific peoples,470,120.2138,397.5714,101.6885
2022-04-21,Thursday,2022-04-24,Asian,1321,158.3828,1063.7143,127.5353
2022-04-21,Thursday,2022-04-24,European or Other,6204,195.8706,5528.7143,174.5507
2022-04-20,Wednesday,2022-04-24,Maori,1584,197.4988,1200.7143,149.7094
2022-04-20,Wednesday,2022-04-24,Pacific peoples,521,133.2583,390.1429,99.7884
2022-04-20,Wednesday,2022-04-24,Asian,1345,161.2603,1008.4286,120.9067
2022-04-20,Wednesday,2022-04-24,European or Other,6905,218.0023,5387.2857,170.0855
2022-04-19,Tuesday,2022-04-24,Maori,1826,227.6723,1211.7143,151.0809
2022-04-19,Tuesday,2022-04-24,Pacific peoples,595,152.1856,385.5714,98.6192
2022-04-19,Tuesday,2022-04-24,Asian,1465,175.6479,967.5714,116.0081
2022-04-19,Tuesday,2022-04-24,European or Other,7422,234.3248,5319,167.9296
2022-04-18,Monday,2022-04-24,Maori,1242,154.8571,1188.1429,148.1419
2022-04-18,Monday,2022-04-24,Pacific peoples,401,102.5654,374,95.6595
2022-04-18,Monday,2022-04-24,Asian,1068,128.0491,910.1429,109.1226
2022-04-18,Monday,2022-04-24,European or Other,5679,179.2954,5157,162.815
2022-04-17,Sunday,2022-04-17,Maori,882,109.9709,1312.4286,163.6383
2022-04-17,Sunday,2022-04-17,Pacific peoples,260,66.5013,411.7143,105.3059
2022-04-17,Sunday,2022-04-17,Asian,761,91.241,921.8571,110.5271
2022-04-17,Sunday,2022-04-17,European or Other,4386,138.4733,5378.1429,169.7969
2022-04-16,Saturday,2022-04-17,Maori,829,103.3627,1364.5714,170.1397
2022-04-16,Saturday,2022-04-17,Pacific peoples,260,66.5013,431.2857,110.3117
2022-04-16,Saturday,2022-04-17,Asian,735,88.1237,938.5714,112.5311
2022-04-16,Saturday,2022-04-17,European or Other,4132,130.4541,5481.1429,173.0488
2022-04-15,Friday,2022-04-17,Maori,769,95.8817,1406,175.3052
2022-04-15,Friday,2022-04-17,Pacific peoples,276,70.5937,439,112.2848
2022-04-15,Friday,2022-04-17,Asian,751,90.042,944.2857,113.2162
2022-04-15,Friday,2022-04-17,European or Other,3973,125.4342,5539.5714,174.8934
2022-04-14,Thursday,2022-04-17,Maori,1273,158.7222,1528.5714,190.5878
2022-04-14,Thursday,2022-04-17,Pacific peoples,418,106.9136,464.2857,118.7523
2022-04-14,Thursday,2022-04-17,Asian,934,111.983,984.2857,118.0121
2022-04-14,Thursday,2022-04-17,European or Other,5214,164.6146,5746.1429,181.4152
2022-04-13,Wednesday,2022-04-17,Maori,1661,207.0995,1615.5714,201.4353
2022-04-13,Wednesday,2022-04-17,Pacific peoples,489,125.0735,484.4286,123.9043
2022-04-13,Wednesday,2022-04-17,Asian,1059,126.97,1020.5714,122.3626
2022-04-13,Wednesday,2022-04-17,European or Other,6427,202.911,5908,186.5253
2022-04-12,Tuesday,2022-04-17,Maori,1661,207.0995,1695.1429,211.3565
2022-04-12,Tuesday,2022-04-17,Pacific peoples,514,131.4679,501.7143,128.3255
2022-04-12,Tuesday,2022-04-17,Asian,1063,127.4496,1061.1429,127.227
2022-04-12,Tuesday,2022-04-17,European or Other,6288,198.5226,6062.2857,191.3964
2022-04-11,Monday,2022-04-17,Maori,2112,263.3318,1799.8571,224.4127
2022-04-11,Monday,2022-04-17,Pacific peoples,665,170.0898,515.7143,131.9064
2022-04-11,Monday,2022-04-17,Asian,1150,137.8806,1098.4286,131.6974
2022-04-11,Monday,2022-04-17,European or Other,7227,228.1684,6346.1429,200.3582
2022-04-10,Sunday,2022-04-10,Maori,1247,155.4805,1913.2857,238.5554
2022-04-10,Sunday,2022-04-10,Pacific peoples,397,101.5423,535,136.8391
2022-04-10,Sunday,2022-04-10,Asian,878,105.2688,1152.8571,138.2232
2022-04-10,Sunday,2022-04-10,European or Other,5107,161.2364,6583,207.8362
2022-04-09,Saturday,2022-04-10,Maori,1119,139.521,1989.1429,248.0135
2022-04-09,Saturday,2022-04-10,Pacific peoples,314,80.3131,548.4286,140.2738
2022-04-09,Saturday,2022-04-10,Asian,775,92.9195,1204,144.355
2022-04-09,Saturday,2022-04-10,European or Other,4541,143.3669,6812.4286,215.0797
2022-04-08,Friday,2022-04-10,Maori,1627,202.8602,2055.2857,256.2605
2022-04-08,Friday,2022-04-10,Pacific peoples,453,115.8657,566.4286,144.8778
2022-04-08,Friday,2022-04-10,Asian,1031,123.613,1240,148.6713
2022-04-08,Friday,2022-04-10,European or Other,5419,171.0868,6985.7143,220.5506
2022-04-07,Thursday,2022-04-10,Maori,1882,234.6546,2149,267.9451
2022-04-07,Thursday,2022-04-10,Pacific peoples,559,142.9777,590.4286,151.0163
2022-04-07,Thursday,2022-04-10,Asian,1188,142.4366,1286.2857,154.2207
2022-04-07,Thursday,2022-04-10,European or Other,6347,200.3853,7262.2857,229.2824
2022-04-06,Wednesday,2022-04-10,Maori,2218,276.5483,2267.5714,282.729
2022-04-06,Wednesday,2022-04-10,Pacific peoples,610,156.0222,629.2857,160.955
2022-04-06,Wednesday,2022-04-10,Asian,1343,161.0206,1333.1429,159.8387
2022-04-06,Wednesday,2022-04-10,European or Other,7507,237.0084,7557.4286,238.6005
2022-04-05,Tuesday,2022-04-10,Maori,2394,298.4926,2370.8571,295.607
2022-04-05,Tuesday,2022-04-10,Pacific peoples,612,156.5337,682.7143,174.6206
2022-04-05,Tuesday,2022-04-10,Asian,1324,158.7425,1381.1429,165.5937
2022-04-05,Tuesday,2022-04-10,European or Other,8275,261.2555,7857.7143,248.0811
2022-04-04,Monday,2022-04-10,Maori,2906,362.3306,2500.2857,311.7447
2022-04-04,Monday,2022-04-10,Pacific peoples,800,204.6193,733.5714,187.6286
2022-04-04,Monday,2022-04-10,Asian,1531,183.561,1431,171.5714
2022-04-04,Monday,2022-04-10,European or Other,8885,280.5142,8098.1429,255.6718
2022-04-03,Sunday,2022-04-03,Maori,1778,221.6875,2618,326.4217
2022-04-03,Sunday,2022-04-03,Pacific peoples,491,125.5851,764.4286,195.521
2022-04-03,Sunday,2022-04-03,Asian,1236,148.1917,1480.1429,177.4635
2022-04-03,Sunday,2022-04-03,European or Other,6713,211.9405,8326.1429,262.8701
2022-04-02,Saturday,2022-04-03,Maori,1582,197.2495,2701,336.7704
2022-04-02,Saturday,2022-04-03,Pacific peoples,440,112.5406,800.1429,204.6558
2022-04-02,Saturday,2022-04-03,Asian,1027,123.1334,1502.2857,180.1183
2022-04-02,Saturday,2022-04-03,European or Other,5754,181.6633,8508.7143,268.6342
2022-04-01,Friday,2022-04-03,Maori,2283,284.6527,2757.7143,343.8418
2022-04-01,Friday,2022-04-03,Pacific peoples,621,158.8357,829.5714,212.1829
2022-04-01,Friday,2022-04-03,Asian,1355,162.4593,1543.4286,185.0512
2022-04-01,Friday,2022-04-03,European or Other,7355,232.2095,8642,272.8423
2022-03-31,Thursday,2022-04-03,Maori,2712,338.142,2852.1429,355.6155
2022-03-31,Thursday,2022-04-03,Pacific peoples,831,212.5483,878.8571,224.7889
2022-03-31,Thursday,2022-04-03,Asian,1516,181.7626,1588.5714,190.4636
2022-03-31,Thursday,2022-04-03,European or Other,8413,265.6123,8810.4286,278.1598
2022-03-30,Wednesday,2022-04-03,Maori,2941,366.6945,2950,367.8167
2022-03-30,Wednesday,2022-04-03,Pacific peoples,984,251.6817,904.1429,231.2563
2022-03-30,Wednesday,2022-04-03,Asian,1679,201.3057,1637.8571,196.3728
2022-03-30,Wednesday,2022-04-03,European or Other,9609,303.372,8977,283.4188
2022-03-29,Tuesday,2022-04-03,Maori,3300,411.4559,3096.4286,386.0739
2022-03-29,Tuesday,2022-04-03,Pacific peoples,968,247.5893,948,242.4738
2022-03-29,Tuesday,2022-04-03,Asian,1673,200.5863,1700.2857,203.8577
2022-03-29,Tuesday,2022-04-03,European or Other,9958,314.3906,9175.7143,289.6925
2022-03-28,Monday,2022-04-03,Maori,3730,465.0699,3256.7143,406.0589
2022-03-28,Monday,2022-04-03,Pacific peoples,1016,259.8665,1010.4286,258.4415
2022-03-28,Monday,2022-04-03,Asian,1875,224.8053,1779.4286,213.3467
2022-03-28,Monday,2022-04-03,European or Other,10481,330.9025,9468.8571,298.9475
2022-03-27,Sunday,2022-03-27,Maori,2359,294.1286,3401.5714,424.1202
2022-03-27,Sunday,2022-03-27,Pacific peoples,741,189.5286,1099,281.0957
2022-03-27,Sunday,2022-03-27,Asian,1391,166.7756,1868.4286,224.0174
2022-03-27,Sunday,2022-03-27,European or Other,7991,252.2891,9684.7143,305.7625
2022-03-26,Saturday,2022-03-27,Maori,1979,246.7489,3480.2857,433.9346
2022-03-26,Saturday,2022-03-27,Pacific peoples,646,165.2301,1123.4286,287.3439
2022-03-26,Saturday,2022-03-27,Asian,1315,157.6635,1945.2857,233.2323
2022-03-26,Saturday,2022-03-27,European or Other,6687,211.1197,9780.1429,308.7753
2022-03-25,Friday,2022-03-27,Maori,2944,367.0686,3549.2857,442.5378
2022-03-25,Friday,2022-03-27,Pacific peoples,966,247.0778,1154.5714,295.3095
2022-03-25,Friday,2022-03-27,Asian,1671,200.3465,1983.2857,237.7884
2022-03-25,Friday,2022-03-27,European or Other,8534,269.4325,9833.7143,310.4666
2022-03-24,Thursday,2022-03-27,Maori,3397,423.5502,3655.4286,455.772
2022-03-24,Thursday,2022-03-27,Pacific peoples,1008,257.8203,1199.8571,306.8924
2022-03-24,Thursday,2022-03-27,Asian,1861,223.1268,2033.7143,243.8346
